"","road","unit","transect","point","year","date","species","time_int","distance","dist_cat","flyover","display","count","id"
"2740","TELL","T1","T7",22,2021,"19-Jun-21","LALO",2,NA,1,"N","",1,"TELL_T1_T7_22"
"2741","TELL","T1","T7",22,2021,"19-Jun-21","LALO",2,NA,1,"N","",1,"TELL_T1_T7_22"
"2742","TELL","T1","T7",22,2021,"19-Jun-21","CORE",6,NA,101,"Y","Y",1,"TELL_T1_T7_22"
"2743","TELL","T2","T14",22,2021,"20-Jun-21","WESA",0,NA,1,"N","",2,"TELL_T2_T14_22"
"2744","TELL","T2","T14",22,2021,"20-Jun-21","LALO",9,NA,1,"N","",1,"TELL_T2_T14_22"
"2745","TELL","T2","T14",26,2021,"20-Jun-21","SAVS",0,NA,101,"N","",1,"TELL_T2_T14_26"
"2746","TELL","T2","T14",26,2021,"20-Jun-21","GCSP",0,NA,101,"N","",1,"TELL_T2_T14_26"
"2747","TELL","T2","T14",26,2021,"20-Jun-21","YEWA",0,NA,101,"N","",1,"TELL_T2_T14_26"
"2748","TELL","T2","T14",26,2021,"20-Jun-21","SAVS",0,NA,1,"N","",1,"TELL_T2_T14_26"
"2749","TELL","T2","T14",26,2021,"20-Jun-21","WESA",2,NA,1,"N","",1,"TELL_T2_T14_26"
"2750","TELL","T2","T14",29,2021,"20-Jun-21","SAVS",0,NA,1,"N","",1,"TELL_T2_T14_29"
"2751","TELL","T2","T14",29,2021,"20-Jun-21","GCSP",0,NA,101,"N","",1,"TELL_T2_T14_29"
"2752","TELL","T2","T14",29,2021,"20-Jun-21","CORE",1,NA,1,"Y","Y",1,"TELL_T2_T14_29"
"2753","TELL","T2","T14",29,2021,"20-Jun-21","SONG",2,NA,1,"N","",1,"TELL_T2_T14_29"
"2754","TELL","T2","T14",29,2021,"20-Jun-21","JAEG",4,369,NA,"N","",1,"TELL_T2_T14_29"
"2755","TELL","T2","T14",29,2021,"20-Jun-21","LALO",7,NA,101,"N","",1,"TELL_T2_T14_29"
"2756","TELL","T2","T14",29,2021,"20-Jun-21","CORE",9,NA,101,"Y","Y",1,"TELL_T2_T14_29"
"2757","TELL","T2","T14",27,2021,"20-Jun-21","LALO",0,NA,101,"N","",1,"TELL_T2_T14_27"
"2758","TELL","T2","T14",27,2021,"20-Jun-21","SAVS",0,NA,1,"N","",1,"TELL_T2_T14_27"
"2759","TELL","T2","T14",27,2021,"20-Jun-21","SAVS",6,NA,1,"N","",1,"TELL_T2_T14_27"
"2760","TELL","T2","T14",27,2021,"20-Jun-21","CORE",8,NA,1,"Y","Y",1,"TELL_T2_T14_27"
"2761","TELL","T2","T14",23,2021,"20-Jun-21","LALO",0,NA,1,"N","",1,"TELL_T2_T14_23"
"2762","TELL","T2","T14",23,2021,"20-Jun-21","LALO",0,NA,1,"N","",1,"TELL_T2_T14_23"
"2763","TELL","T2","T14",23,2021,"20-Jun-21","SAVS",1,NA,1,"N","",1,"TELL_T2_T14_23"
"2764","TELL","T2","T14",23,2021,"20-Jun-21","LALO",1,NA,1,"N","",1,"TELL_T2_T14_23"
"2765","TELL","T2","T14",23,2021,"20-Jun-21","SAVS",2,NA,101,"N","",1,"TELL_T2_T14_23"
"2766","TELL","T2","T14",23,2021,"20-Jun-21","LALO",3,NA,101,"N","",1,"TELL_T2_T14_23"
"2767","TELL","T2","T14",23,2021,"20-Jun-21","WESA",3,NA,101,"N","",1,"TELL_T2_T14_23"
"2768","TELL","T2","T14",23,2021,"20-Jun-21","CORE",8,NA,1,"Y","Y",1,"TELL_T2_T14_23"
"2769","TELL","T2","T14",23,2021,"20-Jun-21","LALO",8,NA,101,"N","",1,"TELL_T2_T14_23"
"2770","TELL","T2","T14",18,2021,"20-Jun-21","PGPL",0,61,NA,"N","",1,"TELL_T2_T14_18"
"2771","TELL","T2","T14",18,2021,"20-Jun-21","PGPL",1,300,NA,"N","",1,"TELL_T2_T14_18"
"2772","TELL","T2","T14",18,2021,"20-Jun-21","SAVS",2,NA,1,"N","",1,"TELL_T2_T14_18"
"2773","TELL","T2","T14",18,2021,"20-Jun-21","SAVS",2,NA,1,"N","",1,"TELL_T2_T14_18"
"2774","TELL","T2","T14",18,2021,"20-Jun-21","LALO",3,NA,1,"N","",1,"TELL_T2_T14_18"
"2775","TELL","T2","T14",18,2021,"20-Jun-21","LALO",4,NA,1,"N","",1,"TELL_T2_T14_18"
"2776","TELL","T2","T14",18,2021,"20-Jun-21","SAVS",4,NA,1,"N","",1,"TELL_T2_T14_18"
"2777","TELL","T2","T14",18,2021,"20-Jun-21","LALO",5,NA,101,"N","",1,"TELL_T2_T14_18"
"2778","TELL","T2","T14",18,2021,"20-Jun-21","LALO",6,NA,1,"N","",1,"TELL_T2_T14_18"
"2779","TELL","T2","T14",18,2021,"20-Jun-21","CORE",7,NA,101,"Y","Y",1,"TELL_T2_T14_18"
"2780","TELL","T2","T14",13,2021,"20-Jun-21","LALO",0,NA,1,"N","",4,"TELL_T2_T14_13"
"2781","TELL","T2","T14",13,2021,"20-Jun-21","SAVS",0,NA,1,"N","",1,"TELL_T2_T14_13"
"2782","TELL","T2","T14",13,2021,"20-Jun-21","SAVS",0,NA,1,"N","",1,"TELL_T2_T14_13"
"2783","TELL","T2","T14",13,2021,"20-Jun-21","SAVS",1,NA,1,"N","",1,"TELL_T2_T14_13"
"2784","TELL","T2","T14",13,2021,"20-Jun-21","WESA",1,NA,1,"N","",1,"TELL_T2_T14_13"
"2785","TELL","T2","T14",13,2021,"20-Jun-21","WESA",1,NA,1,"N","",1,"TELL_T2_T14_13"
"2786","TELL","T2","T14",13,2021,"20-Jun-21","WESA",2,NA,101,"N","",1,"TELL_T2_T14_13"
"2787","TELL","T2","T14",13,2021,"20-Jun-21","LALO",2,NA,101,"N","",1,"TELL_T2_T14_13"
"2788","TELL","T2","T14",13,2021,"20-Jun-21","CORE",4,NA,1,"N","",1,"TELL_T2_T14_13"
"2789","TELL","T2","T14",13,2021,"20-Jun-21","LALO",6,NA,1,"N","",1,"TELL_T2_T14_13"
"2790","TELL","T2","T14",7,2021,"20-Jun-21","CORE",0,NA,101,"Y","Y",1,"TELL_T2_T14_7"
"2791","TELL","T2","T14",7,2021,"20-Jun-21","AMRO",0,220,NA,"N","",1,"TELL_T2_T14_7"
"2792","TELL","T2","T14",7,2021,"20-Jun-21","SONG",1,NA,1,"N","",1,"TELL_T2_T14_7"
"2793","TELL","T2","T14",7,2021,"20-Jun-21","LALO",2,NA,101,"N","",1,"TELL_T2_T14_7"
"2794","TELL","T2","T14",7,2021,"20-Jun-21","CORE",4,NA,1,"Y","Y",1,"TELL_T2_T14_7"
"2795","TELL","T2","T14",7,2021,"20-Jun-21","SONG",5,NA,1,"N","",1,"TELL_T2_T14_7"
"2796","TELL","T2","T14",7,2021,"20-Jun-21","AMRO",5,71,NA,"N","",1,"TELL_T2_T14_7"
"2797","TELL","T2","T14",7,2021,"20-Jun-21","WISN",6,200,NA,"N","",1,"TELL_T2_T14_7"
"2798","TELL","T2","T14",7,2021,"20-Jun-21","SAVS",8,NA,1,"N","",1,"TELL_T2_T14_7"
"2799","TELL","T2","T14",7,2021,"20-Jun-21","CORE",8,NA,1,"N","",1,"TELL_T2_T14_7"
"2800","TELL","T2","T14",7,2021,"20-Jun-21","GCSP",8,NA,101,"N","",1,"TELL_T2_T14_7"
"2801","TELL","T2","T14",7,2021,"20-Jun-21","PLOVER",9,270,NA,"N","",1,"TELL_T2_T14_7"
"2802","TELL","T2","T14",12,2021,"20-Jun-21","SQUIR",0,215,NA,"N","",1,"TELL_T2_T14_12"
"2803","TELL","T2","T14",12,2021,"20-Jun-21","CORE",2,NA,1,"Y","Y",1,"TELL_T2_T14_12"
"2804","TELL","T2","T14",12,2021,"20-Jun-21","ROPT",2,156,NA,"N","",1,"TELL_T2_T14_12"
"2805","TELL","T2","T14",12,2021,"20-Jun-21","AMRO",3,374,NA,"N","",1,"TELL_T2_T14_12"
"2806","TELL","T2","T14",12,2021,"20-Jun-21","CORE",5,NA,1,"N","",1,"TELL_T2_T14_12"
"2807","TELL","T2","T14",12,2021,"20-Jun-21","LALO",5,NA,1,"N","",1,"TELL_T2_T14_12"
"2808","TELL","T2","T14",12,2021,"20-Jun-21","LALO",8,NA,1,"N","",1,"TELL_T2_T14_12"
"2809","KOUG","K4","T11",11,2021,"22-Jun-21","ARTE",0,NA,1,"Y","Y",8,"KOUG_K4_T11_11"
"2810","KOUG","K4","T11",11,2021,"22-Jun-21","GCTH",0,NA,1,"N","",1,"KOUG_K4_T11_11"
"2811","KOUG","K4","T11",11,2021,"22-Jun-21","SEPL",0,NA,1,"Y","Y",3,"KOUG_K4_T11_11"
"2812","KOUG","K4","T11",11,2021,"22-Jun-21","WCSP",1,NA,1,"N","",1,"KOUG_K4_T11_11"
"2813","KOUG","K4","T11",11,2021,"22-Jun-21","ARWA",1,NA,1,"N","",1,"KOUG_K4_T11_11"
"2814","KOUG","K4","T11",11,2021,"22-Jun-21","GCTH",1,NA,1,"N","",1,"KOUG_K4_T11_11"
"2815","KOUG","K4","T11",11,2021,"22-Jun-21","WCSP",2,NA,101,"N","",1,"KOUG_K4_T11_11"
"2816","KOUG","K4","T11",11,2021,"22-Jun-21","SPSA",4,NA,101,"N","",1,"KOUG_K4_T11_11"
"2817","KOUG","K4","T11",11,2021,"22-Jun-21","WCSP",6,NA,101,"N","",1,"KOUG_K4_T11_11"
"2818","KOUG","K4","T11",11,2021,"22-Jun-21","AMRO",7,300,NA,"N","",1,"KOUG_K4_T11_11"
"2819","KOUG","K4","T11",10,2021,"22-Jun-21","WESA",0,NA,1,"Y","Y",1,"KOUG_K4_T11_10"
"2820","KOUG","K4","T11",10,2021,"22-Jun-21","WHIM",0,60,NA,"N","",1,"KOUG_K4_T11_10"
"2821","KOUG","K4","T11",10,2021,"22-Jun-21","LALO",0,NA,1,"N","",1,"KOUG_K4_T11_10"
"2822","KOUG","K4","T11",10,2021,"22-Jun-21","WHIM",1,250,NA,"N","",1,"KOUG_K4_T11_10"
"2823","KOUG","K4","T11",10,2021,"22-Jun-21","WHIM",2,100,NA,"N","",1,"KOUG_K4_T11_10"
"2824","KOUG","K4","T11",10,2021,"22-Jun-21","LALO",3,NA,1,"N","",1,"KOUG_K4_T11_10"
"2825","KOUG","K4","T11",10,2021,"22-Jun-21","ATSP",9,NA,101,"N","",1,"KOUG_K4_T11_10"
"2826","KOUG","K4","T11",10,2021,"22-Jun-21","GCTH",9,NA,101,"N","",1,"KOUG_K4_T11_10"
"2827","KOUG","K4","T11",6,2021,"22-Jun-21","SAVS",0,NA,1,"N","",1,"KOUG_K4_T11_6"
"2828","KOUG","K4","T11",6,2021,"22-Jun-21","ARWA",0,NA,1,"N","",1,"KOUG_K4_T11_6"
"2829","KOUG","K4","T11",6,2021,"22-Jun-21","ARWA",0,NA,101,"N","",1,"KOUG_K4_T11_6"
"2830","KOUG","K4","T11",6,2021,"22-Jun-21","ATSP",0,NA,1,"N","",1,"KOUG_K4_T11_6"
"2831","KOUG","K4","T11",6,2021,"22-Jun-21","LALO",0,NA,1,"N","",1,"KOUG_K4_T11_6"
"2832","KOUG","K4","T11",6,2021,"22-Jun-21","WHIM",1,306,NA,"N","",1,"KOUG_K4_T11_6"
"2833","KOUG","K4","T11",6,2021,"22-Jun-21","WISN",2,400,NA,"N","",1,"KOUG_K4_T11_6"
"2834","KOUG","K4","T11",6,2021,"22-Jun-21","CORE",3,NA,1,"Y","Y",1,"KOUG_K4_T11_6"
"2835","KOUG","K4","T11",6,2021,"22-Jun-21","WHIM",4,140,NA,"N","",1,"KOUG_K4_T11_6"
"2836","KOUG","K4","T11",6,2021,"22-Jun-21","WIPT",5,400,NA,"N","",1,"KOUG_K4_T11_6"
"2837","KOUG","K4","T11",6,2021,"22-Jun-21","WISN",5,150,NA,"N","",1,"KOUG_K4_T11_6"
"2838","KOUG","K4","T11",6,2021,"22-Jun-21","ATSP",7,NA,1,"N","",1,"KOUG_K4_T11_6"
"2839","KOUG","K4","T11",6,2021,"22-Jun-21","ATSP",7,NA,101,"N","",1,"KOUG_K4_T11_6"
"2840","KOUG","K4","T11",6,2021,"22-Jun-21","GCTH",8,NA,1,"N","",1,"KOUG_K4_T11_6"
"2841","KOUG","K4","T11",6,2021,"22-Jun-21","SAVS",8,NA,1,"N","",1,"KOUG_K4_T11_6"
"2842","KOUG","K4","T11",6,2021,"22-Jun-21","WESA",8,NA,1,"Y","Y",1,"KOUG_K4_T11_6"
"2843","KOUG","K4","T11",6,2021,"22-Jun-21","WIWA",8,NA,1,"N","",1,"KOUG_K4_T11_6"
"2844","KOUG","K4","T11",9,2021,"22-Jun-21","GCSP",0,NA,101,"N","",1,"KOUG_K4_T11_9"
"2845","KOUG","K4","T11",9,2021,"22-Jun-21","ATSP",0,NA,1,"N","",1,"KOUG_K4_T11_9"
"2846","KOUG","K4","T11",9,2021,"22-Jun-21","ARWA",0,NA,1,"N","",1,"KOUG_K4_T11_9"
"2847","KOUG","K4","T11",9,2021,"22-Jun-21","OCWA",0,NA,1,"N","",1,"KOUG_K4_T11_9"
"2848","KOUG","K4","T11",9,2021,"22-Jun-21","YEWA",0,NA,101,"N","",1,"KOUG_K4_T11_9"
"2849","KOUG","K4","T11",9,2021,"22-Jun-21","ARWA",1,NA,101,"N","",1,"KOUG_K4_T11_9"
"2850","KOUG","K4","T11",9,2021,"22-Jun-21","WISN",1,400,NA,"N","",1,"KOUG_K4_T11_9"
"2851","KOUG","K4","T11",9,2021,"22-Jun-21","CORE",2,NA,1,"N","",1,"KOUG_K4_T11_9"
"2852","KOUG","K4","T11",9,2021,"22-Jun-21","SAVS",2,NA,101,"N","",1,"KOUG_K4_T11_9"
"2853","KOUG","K4","T11",9,2021,"22-Jun-21","GCSP",3,NA,101,"N","",1,"KOUG_K4_T11_9"
"2854","KOUG","K4","T11",9,2021,"22-Jun-21","SAVS",4,NA,1,"N","",1,"KOUG_K4_T11_9"
"2855","KOUG","K4","T11",9,2021,"22-Jun-21","FOSP",4,NA,101,"N","",1,"KOUG_K4_T11_9"
"2856","KOUG","K4","T11",9,2021,"22-Jun-21","WISN",5,350,NA,"N","",1,"KOUG_K4_T11_9"
"2857","KOUG","K4","T11",9,2021,"22-Jun-21","CORE",5,NA,1,"Y","Y",1,"KOUG_K4_T11_9"
"2858","KOUG","K4","T11",9,2021,"22-Jun-21","YEWA",6,NA,1,"N","",1,"KOUG_K4_T11_9"
"2859","KOUG","K4","T11",9,2021,"22-Jun-21","ATSP",8,NA,101,"N","",1,"KOUG_K4_T11_9"
"2860","KOUG","K4","T11",12,2021,"22-Jun-21","OCWA",0,NA,1,"N","",1,"KOUG_K4_T11_12"
"2861","KOUG","K4","T11",12,2021,"22-Jun-21","ARWA",0,NA,101,"N","",1,"KOUG_K4_T11_12"
"2862","KOUG","K4","T11",12,2021,"22-Jun-21","ARWA",0,NA,1,"N","",1,"KOUG_K4_T11_12"
"2863","KOUG","K4","T11",12,2021,"22-Jun-21","YEWA",0,NA,1,"N","",1,"KOUG_K4_T11_12"
"2864","KOUG","K4","T11",12,2021,"22-Jun-21","CORE",0,NA,1,"Y","Y",1,"KOUG_K4_T11_12"
"2865","KOUG","K4","T11",12,2021,"22-Jun-21","WIWA",1,NA,1,"N","",1,"KOUG_K4_T11_12"
"2866","KOUG","K4","T11",12,2021,"22-Jun-21","WIWA",1,NA,1,"N","",1,"KOUG_K4_T11_12"
"2867","KOUG","K4","T11",12,2021,"22-Jun-21","ARWA",1,NA,101,"N","",1,"KOUG_K4_T11_12"
"2868","KOUG","K4","T11",12,2021,"22-Jun-21","LTJA",1,265,NA,"Y","Y",3,"KOUG_K4_T11_12"
"2869","KOUG","K4","T11",12,2021,"22-Jun-21","GCSP",2,NA,1,"N","",1,"KOUG_K4_T11_12"
"2870","KOUG","K4","T11",12,2021,"22-Jun-21","GCSP",3,NA,101,"N","",1,"KOUG_K4_T11_12"
"2871","KOUG","K4","T11",12,2021,"22-Jun-21","OCWA",3,NA,101,"N","",1,"KOUG_K4_T11_12"
"2872","KOUG","K4","T11",12,2021,"22-Jun-21","YEWA",3,NA,1,"N","",1,"KOUG_K4_T11_12"
"2873","KOUG","K4","T11",12,2021,"22-Jun-21","ATSP",4,NA,101,"N","",1,"KOUG_K4_T11_12"
"2874","KOUG","K4","T11",12,2021,"22-Jun-21","FOSP",4,NA,1,"N","",1,"KOUG_K4_T11_12"
"2875","KOUG","K4","T11",12,2021,"22-Jun-21","FOSP",6,NA,101,"N","",1,"KOUG_K4_T11_12"
"2876","KOUG","K4","T11",12,2021,"22-Jun-21","WCSP",6,NA,1,"N","",1,"KOUG_K4_T11_12"
"2877","KOUG","K4","T11",12,2021,"22-Jun-21","FOSP",6,NA,101,"N","",1,"KOUG_K4_T11_12"
"2878","KOUG","K4","T11",12,2021,"22-Jun-21","CORE",7,NA,101,"Y","Y",1,"KOUG_K4_T11_12"
"2879","KOUG","K4","T11",12,2021,"22-Jun-21","ARWA",8,NA,101,"N","",1,"KOUG_K4_T11_12"
"2880","KOUG","K4","T11",12,2021,"22-Jun-21","YEWA",9,NA,1,"N","",1,"KOUG_K4_T11_12"
"2881","KOUG","K4","T11",15,2021,"22-Jun-21","AMRO",0,300,NA,"N","",1,"KOUG_K4_T11_15"
"2882","KOUG","K4","T11",15,2021,"22-Jun-21","SAVS",1,NA,1,"N","",1,"KOUG_K4_T11_15"
"2883","KOUG","K4","T11",15,2021,"22-Jun-21","FOSP",1,NA,101,"N","",1,"KOUG_K4_T11_15"
"2884","KOUG","K4","T11",15,2021,"22-Jun-21","GCSP",1,NA,101,"N","",1,"KOUG_K4_T11_15"
"2885","KOUG","K4","T11",15,2021,"22-Jun-21","LALO",1,NA,1,"N","",1,"KOUG_K4_T11_15"
"2886","KOUG","K4","T11",15,2021,"22-Jun-21","CORE",1,NA,101,"N","",1,"KOUG_K4_T11_15"
"2887","KOUG","K4","T11",15,2021,"22-Jun-21","GCSP",1,NA,1,"N","",1,"KOUG_K4_T11_15"
"2888","KOUG","K4","T11",15,2021,"22-Jun-21","GCTH",2,NA,101,"N","",1,"KOUG_K4_T11_15"
"2889","KOUG","K4","T11",15,2021,"22-Jun-21","LALO",2,NA,1,"N","",1,"KOUG_K4_T11_15"
"2890","KOUG","K4","T11",15,2021,"22-Jun-21","SAVS",2,NA,101,"N","",1,"KOUG_K4_T11_15"
"2891","KOUG","K4","T11",15,2021,"22-Jun-21","LALO",2,NA,101,"N","",1,"KOUG_K4_T11_15"
"2892","KOUG","K4","T11",15,2021,"22-Jun-21","LALO",3,NA,1,"N","",1,"KOUG_K4_T11_15"
"2893","KOUG","K4","T11",15,2021,"22-Jun-21","GOPL",6,150,NA,"N","",1,"KOUG_K4_T11_15"
"2894","KOUG","K4","T11",15,2021,"22-Jun-21","LTJA",7,250,NA,"Y","Y",1,"KOUG_K4_T11_15"
"2895","KOUG","K4","T11",17,2021,"22-Jun-21","GCSP",0,NA,1,"N","",1,"KOUG_K4_T11_17"
"2896","KOUG","K4","T11",17,2021,"22-Jun-21","GCSP",0,NA,101,"N","",1,"KOUG_K4_T11_17"
"2897","KOUG","K4","T11",17,2021,"22-Jun-21","ATSP",0,NA,101,"N","",1,"KOUG_K4_T11_17"
"2898","KOUG","K4","T11",17,2021,"22-Jun-21","CORE",0,NA,101,"Y","Y",2,"KOUG_K4_T11_17"
"2899","KOUG","K4","T11",17,2021,"22-Jun-21","YEWA",0,NA,101,"N","",1,"KOUG_K4_T11_17"
"2900","KOUG","K4","T11",17,2021,"22-Jun-21","OCWA",1,NA,101,"N","",1,"KOUG_K4_T11_17"
"2901","KOUG","K4","T11",17,2021,"22-Jun-21","ARWA",1,NA,101,"N","",1,"KOUG_K4_T11_17"
"2902","KOUG","K4","T11",17,2021,"22-Jun-21","WIWA",1,NA,101,"N","",1,"KOUG_K4_T11_17"
"2903","KOUG","K4","T11",17,2021,"22-Jun-21","CORE",2,NA,1,"N","",1,"KOUG_K4_T11_17"
"2904","KOUG","K4","T11",17,2021,"22-Jun-21","FOSP",2,NA,101,"N","",1,"KOUG_K4_T11_17"
"2905","KOUG","K4","T11",17,2021,"22-Jun-21","SAVS",4,NA,1,"N","",1,"KOUG_K4_T11_17"
"2906","KOUG","K4","T11",17,2021,"22-Jun-21","LALO",5,NA,1,"N","",1,"KOUG_K4_T11_17"
"2907","KOUG","K4","T11",17,2021,"22-Jun-21","LTJA",5,146,NA,"N","",1,"KOUG_K4_T11_17"
"2908","KOUG","K4","T11",17,2021,"22-Jun-21","WIWA",5,NA,101,"N","",1,"KOUG_K4_T11_17"
"2909","KOUG","K4","T11",17,2021,"22-Jun-21","CORE",6,NA,1,"Y","Y",1,"KOUG_K4_T11_17"
"2910","KOUG","K4","T11",17,2021,"22-Jun-21","YEWA",9,NA,101,"N","",1,"KOUG_K4_T11_17"
"2911","KOUG","K4","T11",19,2021,"22-Jun-21","GCSP",0,NA,1,"N","",1,"KOUG_K4_T11_19"
"2912","KOUG","K4","T11",19,2021,"22-Jun-21","WIWA",0,NA,1,"N","",1,"KOUG_K4_T11_19"
"2913","KOUG","K4","T11",19,2021,"22-Jun-21","WISN",0,400,NA,"Y","Y",1,"KOUG_K4_T11_19"
"2914","KOUG","K4","T11",19,2021,"22-Jun-21","GCTH",0,NA,1,"N","",1,"KOUG_K4_T11_19"
"2915","KOUG","K4","T11",19,2021,"22-Jun-21","OCWA",1,NA,1,"N","",1,"KOUG_K4_T11_19"
"2916","KOUG","K4","T11",19,2021,"22-Jun-21","GCSP",1,NA,101,"N","",1,"KOUG_K4_T11_19"
"2917","KOUG","K4","T11",19,2021,"22-Jun-21","SAVS",1,NA,101,"N","",1,"KOUG_K4_T11_19"
"2918","KOUG","K4","T11",19,2021,"22-Jun-21","OCWA",1,NA,101,"N","",1,"KOUG_K4_T11_19"
"2919","KOUG","K4","T11",19,2021,"22-Jun-21","AMRO",2,NA,1,"Y","Y",1,"KOUG_K4_T11_19"
"2920","KOUG","K4","T11",19,2021,"22-Jun-21","AMRO",2,140,NA,"N","",1,"KOUG_K4_T11_19"
"2921","KOUG","K4","T11",19,2021,"22-Jun-21","CORE",3,NA,101,"N","",2,"KOUG_K4_T11_19"
"2922","KOUG","K4","T11",19,2021,"22-Jun-21","OCWA",3,NA,101,"N","",1,"KOUG_K4_T11_19"
"2923","KOUG","K4","T11",19,2021,"22-Jun-21","ATSP",4,NA,101,"N","",1,"KOUG_K4_T11_19"
"2924","KOUG","K4","T11",19,2021,"22-Jun-21","WIWA",5,NA,1,"N","",1,"KOUG_K4_T11_19"
"2925","KOUG","K4","T11",19,2021,"22-Jun-21","FOSP",5,NA,101,"N","",1,"KOUG_K4_T11_19"
"2926","KOUG","K4","T11",19,2021,"22-Jun-21","WIWA",6,NA,101,"N","",1,"KOUG_K4_T11_19"
"2927","KOUG","K4","T11",19,2021,"22-Jun-21","BLUE",7,NA,1,"N","",1,"KOUG_K4_T11_19"
"2928","KOUG","K4","T11",19,2021,"22-Jun-21","WISN",7,395,NA,"N","",1,"KOUG_K4_T11_19"
"2929","KOUG","K4","T11",18,2021,"22-Jun-21","LALO",0,NA,1,"N","",1,"KOUG_K4_T11_18"
"2930","KOUG","K4","T11",18,2021,"22-Jun-21","LALO",1,NA,1,"N","",1,"KOUG_K4_T11_18"
"2931","KOUG","K4","T11",18,2021,"22-Jun-21","LALO",1,NA,1,"N","",1,"KOUG_K4_T11_18"
"2932","KOUG","K4","T11",18,2021,"22-Jun-21","WESA",1,NA,1,"Y","Y",1,"KOUG_K4_T11_18"
"2933","KOUG","K4","T11",18,2021,"22-Jun-21","GOPL",2,150,NA,"N","",1,"KOUG_K4_T11_18"
"2934","KOUG","K4","T11",16,2021,"22-Jun-21","GCSP",0,NA,1,"N","",1,"KOUG_K4_T11_16"
"2935","KOUG","K4","T11",16,2021,"22-Jun-21","ARWA",0,NA,1,"N","",1,"KOUG_K4_T11_16"
"2936","KOUG","K4","T11",16,2021,"22-Jun-21","CORE",1,NA,1,"N","",1,"KOUG_K4_T11_16"
"2937","KOUG","K4","T11",16,2021,"22-Jun-21","YEWA",1,NA,1,"N","",1,"KOUG_K4_T11_16"
"2938","KOUG","K4","T11",16,2021,"22-Jun-21","CORE",1,NA,1,"N","",1,"KOUG_K4_T11_16"
"2939","KOUG","K4","T11",16,2021,"22-Jun-21","FOSP",2,NA,1,"N","",1,"KOUG_K4_T11_16"
"2940","KOUG","K4","T11",16,2021,"22-Jun-21","CORE",2,NA,101,"Y","Y",2,"KOUG_K4_T11_16"
"2941","KOUG","K4","T11",16,2021,"22-Jun-21","ATSP",2,NA,1,"N","",1,"KOUG_K4_T11_16"
"2942","KOUG","K4","T11",16,2021,"22-Jun-21","WIWA",2,NA,1,"N","",1,"KOUG_K4_T11_16"
"2943","KOUG","K4","T11",16,2021,"22-Jun-21","FOSP",3,NA,101,"N","",1,"KOUG_K4_T11_16"
"2944","KOUG","K4","T11",16,2021,"22-Jun-21","YEWA",5,NA,1,"N","",1,"KOUG_K4_T11_16"
"2945","KOUG","K4","T11",16,2021,"22-Jun-21","WISN",6,275,NA,"N","",1,"KOUG_K4_T11_16"
"2946","KOUG","K4","T11",16,2021,"22-Jun-21","CORE",6,NA,1,"Y","Y",2,"KOUG_K4_T11_16"
"2947","KOUG","K4","T11",16,2021,"22-Jun-21","GCSP",7,NA,101,"N","",1,"KOUG_K4_T11_16"
"2948","KOUG","K4","T11",16,2021,"22-Jun-21","OCWA",7,NA,1,"N","",1,"KOUG_K4_T11_16"
"2949","KOUG","K4","T11",16,2021,"22-Jun-21","SAVS",8,NA,101,"N","",1,"KOUG_K4_T11_16"
"2950","KOUG","K4","T11",16,2021,"22-Jun-21","OCWA",8,NA,101,"N","",1,"KOUG_K4_T11_16"
"2951","KOUG","K4","T11",13,2021,"22-Jun-21","FOSP",0,NA,101,"N","",1,"KOUG_K4_T11_13"
"2952","KOUG","K4","T11",13,2021,"22-Jun-21","FOSP",0,NA,101,"N","",1,"KOUG_K4_T11_13"
"2953","KOUG","K4","T11",13,2021,"22-Jun-21","YEWA",0,NA,1,"N","",1,"KOUG_K4_T11_13"
"2954","KOUG","K4","T11",13,2021,"22-Jun-21","ARWA",0,NA,101,"N","",1,"KOUG_K4_T11_13"
"2955","KOUG","K4","T11",13,2021,"22-Jun-21","OCWA",0,NA,1,"N","",1,"KOUG_K4_T11_13"
"2956","KOUG","K4","T11",13,2021,"22-Jun-21","WIWA",1,NA,1,"N","",1,"KOUG_K4_T11_13"
"2957","KOUG","K4","T11",13,2021,"22-Jun-21","NOWA",1,NA,1,"N","",1,"KOUG_K4_T11_13"
"2958","KOUG","K4","T11",13,2021,"22-Jun-21","SAVS",1,NA,1,"N","",1,"KOUG_K4_T11_13"
"2959","KOUG","K4","T11",13,2021,"22-Jun-21","CORE",2,NA,101,"Y","Y",1,"KOUG_K4_T11_13"
"2960","KOUG","K4","T11",13,2021,"22-Jun-21","OCWA",2,NA,101,"N","",1,"KOUG_K4_T11_13"
"2961","KOUG","K4","T11",13,2021,"22-Jun-21","ARWA",2,NA,101,"N","",1,"KOUG_K4_T11_13"
"2962","KOUG","K4","T11",13,2021,"22-Jun-21","SAVS",3,NA,101,"N","",1,"KOUG_K4_T11_13"
"2963","KOUG","K4","T11",13,2021,"22-Jun-21","ATSP",3,NA,1,"N","",1,"KOUG_K4_T11_13"
"2964","KOUG","K4","T11",13,2021,"22-Jun-21","AMRO",5,150,NA,"N","",1,"KOUG_K4_T11_13"
"2965","KOUG","K4","T11",13,2021,"22-Jun-21","CORE",7,NA,101,"Y","Y",1,"KOUG_K4_T11_13"
"2966","KOUG","K4","T11",13,2021,"22-Jun-21","ATSP",9,NA,101,"N","",1,"KOUG_K4_T11_13"
