"","ROAD_ID","UNIT_ID","TRANSECT_ID","POINT_ID","SURVEY_YEAR","SURVEY_DATE","SPECIES_ALPHA_CODE","TIME_INTERVAL","SIGHTING_ANGLE","EXACT_DISTANCE","DISTANCE_CATEGORY","FLYOVER","DISPLAY.USING.AREA","SEX","DETECTION_TYPE","GROUP_SIZE","NOTES"
"4035","KOUG","K4","T7",7,2021,"30-Jun-21","GCTH",6,NA,NA,101,"N","","U","A",1,""
"4036","KOUG","K4","T7",7,2021,"30-Jun-21","AMRO",8,157,300,NA,"N","","U","A",1,""
"4037","KOUG","K4","T7",7,2021,"30-Jun-21","LTJA",9,140,250,NA,"Y","Y","U","A",1,""
"4038","KOUG","K2","T29",14,2021,"2-Jul-21","RLHA",0,50,300,NA,"Y","Y","U","AV",1,"SOARING/KITING"
"4039","KOUG","K2","T29",14,2021,"2-Jul-21","WCSP",2,NA,NA,201,"N","","U","A",1,""
"4040","KOUG","K2","T29",14,2021,"2-Jul-21","SONG",5,NA,NA,1,"N","","U","A",1,"CHIPPING"
"4041","KOUG","K2","T29",11,2021,"2-Jul-21","SONG",1,NA,NA,1,"N","","U","A",1,""
"4042","KOUG","K2","T29",11,2021,"2-Jul-21","WCSP",2,NA,NA,101,"N","","U","A",1,""
"4043","KOUG","K2","T29",11,2021,"2-Jul-21","CORE",3,NA,NA,1,"N","","U","A",1,""
"4044","KOUG","K2","T29",11,2021,"2-Jul-21","OCWA",3,NA,NA,1,"N","","U","A",1,""
"4045","KOUG","K2","T29",11,2021,"2-Jul-21","CORE",6,NA,NA,1,"Y","Y","U","A",2,""
"4046","KOUG","K2","T29",11,2021,"2-Jul-21","GCTH",8,NA,NA,1,"N","","U","A",1,""
"4047","KOUG","K2","T29",6,2021,"2-Jul-21","CORE",0,NA,NA,1,"N","","U","A",2,""
"4048","KOUG","K2","T29",6,2021,"2-Jul-21","WCSP",0,NA,NA,101,"N","","U","A",1,""
"4049","KOUG","K2","T29",6,2021,"2-Jul-21","CORE",1,NA,NA,101,"N","","U","AV",1,""
"4050","KOUG","K2","T29",6,2021,"2-Jul-21","SAVS",1,NA,NA,1,"N","","U","A",1,""
"4051","KOUG","K2","T29",6,2021,"2-Jul-21","ATSP",3,NA,NA,1,"N","","U","A",1,""
"4052","KOUG","K2","T29",6,2021,"2-Jul-21","SONG",7,NA,NA,1,"N","","U","V",1,""
"4053","KOUG","K2","T29",10,2021,"2-Jul-21","SAVS",0,NA,NA,1,"N","","U","A",1,""
"4054","KOUG","K2","T29",10,2021,"2-Jul-21","ATSP",0,NA,NA,1,"N","","U","A",1,""
"4055","KOUG","K2","T29",10,2021,"2-Jul-21","WCSP",0,NA,NA,101,"N","","U","A",1,""
"4056","KOUG","K2","T29",10,2021,"2-Jul-21","OCWA",1,NA,NA,101,"N","","U","A",1,""
"4057","KOUG","K2","T29",10,2021,"2-Jul-21","ATSP",1,NA,NA,1,"N","","U","A",1,""
"4058","KOUG","K2","T29",10,2021,"2-Jul-21","CORE",2,NA,NA,1,"Y","Y","U","AV",1,""
"4059","KOUG","K2","T29",10,2021,"2-Jul-21","GULL",3,NA,NA,450,"Y","","U","V",1,""
"4060","KOUG","K2","T29",10,2021,"2-Jul-21","CORE",7,NA,NA,1,"Y","Y","U","A",1,""
"4061","KOUG","K2","T29",13,2021,"2-Jul-21","WCSP",0,NA,NA,101,"N","","U","A",1,""
"4062","KOUG","K2","T29",13,2021,"2-Jul-21","WCSP",0,NA,NA,101,"N","","U","A",1,""
"4063","KOUG","K2","T29",13,2021,"2-Jul-21","ATSP",1,NA,NA,1,"N","","U","A",1,""
"4064","KOUG","K2","T29",13,2021,"2-Jul-21","CORE",2,NA,NA,1,"N","","U","AV",1,""
"4065","KOUG","K2","T29",13,2021,"2-Jul-21","WCSP",3,NA,NA,1,"N","","U","A",1,""
"4066","KOUG","K2","T29",13,2021,"2-Jul-21","CORE",5,NA,NA,1,"N","","U","AV",1,""
"4067","KOUG","K2","T29",13,2021,"2-Jul-21","SAVS",7,NA,NA,101,"N","","U","A",1,""
"4068","KOUG","K2","T29",13,2021,"2-Jul-21","GLGU",8,NA,NA,600,"Y","","U","V",1,""
"4069","KOUG","K2","T29",16,2021,"2-Jul-21","OCWA",0,NA,NA,1,"N","","U","AV",1,""
"4070","KOUG","K2","T29",16,2021,"2-Jul-21","OCWA",0,NA,NA,1,"N","","U","A",1,""
"4071","KOUG","K2","T29",16,2021,"2-Jul-21","CORE",0,NA,NA,1,"N","","U","A",1,""
"4072","KOUG","K2","T29",16,2021,"2-Jul-21","WCSP",0,NA,NA,1,"N","","U","AV",1,"CHIPPING"
"4073","KOUG","K2","T29",16,2021,"2-Jul-21","ATSP",0,NA,NA,1,"N","","U","A",1,""
"4074","KOUG","K2","T29",16,2021,"2-Jul-21","SAVS",0,NA,NA,1,"N","","U","A",1,""
"4075","KOUG","K2","T29",16,2021,"2-Jul-21","FOSP",1,NA,NA,101,"N","","U","A",1,""
"4076","KOUG","K2","T29",16,2021,"2-Jul-21","CORE",1,NA,NA,1,"Y","Y","U","A",1,""
"4077","KOUG","K2","T29",16,2021,"2-Jul-21","WCSP",1,NA,NA,1,"N","","U","A",1,""
"4078","KOUG","K2","T29",16,2021,"2-Jul-21","CORE",2,NA,NA,1,"N","","U","AV",1,""
"4079","KOUG","K2","T29",16,2021,"2-Jul-21","ATSP",2,NA,NA,101,"N","","U","A",1,""
"4080","KOUG","K2","T29",16,2021,"2-Jul-21","CORE",6,NA,NA,101,"Y","Y","U","AV",4,""
"4081","KOUG","K2","T29",20,2021,"2-Jul-21","SAVS",0,NA,NA,1,"N","","U","A",1,""
"4082","KOUG","K2","T29",20,2021,"2-Jul-21","ATSP",0,NA,NA,101,"N","","U","A",1,""
"4083","KOUG","K2","T29",20,2021,"2-Jul-21","WCSP",1,NA,NA,101,"N","","U","A",1,""
"4084","KOUG","K2","T29",20,2021,"2-Jul-21","WCSP",2,NA,NA,101,"N","","U","A",1,""
"4085","KOUG","K2","T29",20,2021,"2-Jul-21","CORE",3,NA,NA,1,"N","","U","A",2,""
"4086","KOUG","K2","T29",20,2021,"2-Jul-21","FOSP",6,NA,NA,201,"N","","U","A",1,""
"4087","KOUG","K2","T29",20,2021,"2-Jul-21","CORE",7,NA,NA,101,"N","","U","A",1,""
"4088","TELL","T4","T11",27,2021,"4-Jul-21","WESA",3,NA,NA,1,"N","","U","A",1,""
"4089","TELL","T4","T11",27,2021,"4-Jul-21","WIPT",3,52,300,NA,"N","","M","A",1,""
"4090","TELL","T4","T11",27,2021,"4-Jul-21","SONG",6,NA,NA,101,"N","","U","A",1,""
"4091","TELL","T4","T15",1,2021,"6-Jul-21","WISN",0,261,400,NA,"N","","U","A",1,"FLYING"
"4092","TELL","T4","T15",1,2021,"6-Jul-21","WISN",0,330,378,NA,"N","","U","A",1,"ON GROUND"
"4093","TELL","T4","T15",1,2021,"6-Jul-21","WISN",1,59,175,NA,"N","","U","A",1,""
"4094","TELL","T4","T15",1,2021,"6-Jul-21","WIPT",2,353,350,NA,"N","","M","A",1,""
"4095","TELL","T4","T15",1,2021,"6-Jul-21","GCTH",4,NA,NA,101,"N","","U","A",1,""
"4096","TELL","T4","T15",1,2021,"6-Jul-21","GCTH",5,NA,NA,101,"N","","U","A",1,""
"4097","TELL","T4","T15",1,2021,"6-Jul-21","RTLO",7,NA,NA,499,"Y","","U","A",1,""
"4098","TELL","T4","T15",2,2021,"6-Jul-21","WISN",0,6,225,NA,"N","","U","A",1,"ON GROUND"
"4099","TELL","T4","T15",2,2021,"6-Jul-21","WISN",0,281,275,NA,"N","","U","A",1,"ON GROUND"
"4100","TELL","T4","T15",2,2021,"6-Jul-21","GCTH",1,NA,NA,1,"N","","U","A",1,""
"4101","TELL","T4","T15",2,2021,"6-Jul-21","SONG",2,NA,NA,1,"N","","U","A",1,""
"4102","TELL","T4","T15",2,2021,"6-Jul-21","GCSP",4,NA,NA,101,"N","","U","A",1,""
"4103","TELL","T4","T15",2,2021,"6-Jul-21","WIPT",6,125,350,NA,"N","","M","A",1,"FAR"
"4104","TELL","T4","T15",5,2021,"6-Jul-21","GCSP",0,NA,NA,101,"N","","U","A",1,""
"4105","TELL","T4","T15",5,2021,"6-Jul-21","GCTH",0,NA,NA,1,"N","","U","A",1,""
"4106","TELL","T4","T15",5,2021,"6-Jul-21","GCTH",0,NA,NA,101,"N","","U","A",1,""
"4107","TELL","T4","T15",5,2021,"6-Jul-21","GCTH",3,NA,NA,101,"N","","U","A",1,""
"4108","TELL","T4","T15",5,2021,"6-Jul-21","CORE",5,NA,NA,101,"N","","U","A",1,""
"4109","TELL","T4","T15",5,2021,"6-Jul-21","GCSP",8,NA,NA,201,"N","","U","A",1,""
"4110","TELL","T4","T15",12,2021,"6-Jul-21","ATSP",0,NA,NA,1,"N","","U","AV",1,"CHIPPING"
"4111","TELL","T4","T15",12,2021,"6-Jul-21","SONG",0,NA,NA,1,"N","","U","A",1,""
"4112","TELL","T4","T15",12,2021,"6-Jul-21","WIPT",0,218,500,NA,"N","","M","A",1,""
"4113","TELL","T4","T15",12,2021,"6-Jul-21","SAVS",0,NA,NA,101,"N","","U","A",1,""
"4114","TELL","T4","T15",12,2021,"6-Jul-21","GCSP",1,NA,NA,101,"N","","U","A",1,""
"4115","TELL","T4","T15",12,2021,"6-Jul-21","CORE",1,NA,NA,101,"Y","Y","U","A",1,""
"4116","TELL","T4","T15",12,2021,"6-Jul-21","GCSP",3,NA,NA,201,"N","","U","A",1,""
"4117","TELL","T4","T15",12,2021,"6-Jul-21","SAVS",4,NA,NA,101,"N","","U","A",1,""
"4118","TELL","T4","T15",12,2021,"6-Jul-21","CORE",6,NA,NA,201,"N","","U","A",1,""
"4119","TELL","T4","T15",12,2021,"6-Jul-21","GCTH",7,NA,NA,101,"N","","U","A",1,""
"4120","TELL","T4","T15",12,2021,"6-Jul-21","GCSP",7,NA,NA,101,"N","","U","A",1,""
"4121","TELL","T4","T15",12,2021,"6-Jul-21","WIPT",9,327,175,NA,"N","","M","A",1,""
"4122","TELL","T4","T15",12,2021,"6-Jul-21","WIPT",9,242,325,NA,"N","","M","A",1,""
"4123","TELL","T4","T15",16,2021,"6-Jul-21","WESA",0,NA,NA,1,"N","","U","A",1,""
"4124","TELL","T4","T15",16,2021,"6-Jul-21","LALO",0,NA,NA,1,"N","","M","AV",1,"ALARM"
"4125","TELL","T4","T15",16,2021,"6-Jul-21","SONG",0,NA,NA,1,"N","","U","A",1,"CHIPPING"
"4126","TELL","T4","T15",16,2021,"6-Jul-21","ATSP",0,NA,NA,1,"N","","U","AV",1,"CHIPPING"
"4127","TELL","T4","T15",16,2021,"6-Jul-21","SAVS",0,NA,NA,101,"N","","U","A",1,""
"4128","TELL","T4","T15",16,2021,"6-Jul-21","ATSP",1,NA,NA,1,"N","","U","AV",1,"CHIPPING"
"4129","TELL","T4","T15",16,2021,"6-Jul-21","LALO",2,NA,NA,1,"N","","M","AV",1,""
"4130","TELL","T4","T15",16,2021,"6-Jul-21","GCSP",3,NA,NA,101,"N","","U","A",1,""
"4131","TELL","T4","T15",16,2021,"6-Jul-21","SAVS",8,NA,NA,1,"N","","U","A",1,""
"4132","TELL","T4","T15",16,2021,"6-Jul-21","GCSP",8,NA,NA,101,"N","","U","A",1,""
"4133","TELL","T4","T15",16,2021,"6-Jul-21","SONG",9,NA,NA,1,"N","","U","A",1,"CHIPPING"
"4134","TELL","T4","T15",13,2021,"6-Jul-21","ATSP",0,NA,NA,1,"N","N","U","AV",4,"CHIPPING"
"4135","TELL","T4","T15",13,2021,"6-Jul-21","BLUE",1,NA,NA,1,"N","N","U","AV",1,"CHEEPING"
"4136","TELL","T4","T15",13,2021,"6-Jul-21","CORE",1,NA,NA,101,"Y","Y","U","A",1,""
"4137","TELL","T4","T15",13,2021,"6-Jul-21","LALO",1,NA,NA,1,"N","N","U","A",1,""
"4138","TELL","T4","T15",13,2021,"6-Jul-21","SAVS",2,NA,NA,1,"N","N","U","A",1,""
"4139","TELL","T4","T15",13,2021,"6-Jul-21","CORE",4,NA,NA,1,"Y","Y","U","A",1,""
"4140","TELL","T4","T15",13,2021,"6-Jul-21","SAVS",5,NA,NA,101,"N","N","U","A",1,""
"4141","TELL","T4","T15",9,2021,"6-Jul-21","SAVS",0,NA,NA,1,"","","U","AV",1,"CHIPPING"
"4142","TELL","T4","T15",9,2021,"6-Jul-21","SAVS",0,NA,NA,1,"","","U","AV",1,"CHIPPING"
"4143","TELL","T4","T15",9,2021,"6-Jul-21","SONG",5,NA,NA,1,"","","U","AV",1,""
"4144","TELL","T4","T15",9,2021,"6-Jul-21","GCSP",5,NA,NA,201,"","","U","A",1,""
"4145","TELL","T4","T15",9,2021,"6-Jul-21","CORE",9,NA,NA,201,"Y","Y","U","A",1,""
"4146","TELL","T4","T15",3,2021,"6-Jul-21","GCTH",0,NA,NA,101,"","","U","A",1,""
"4147","TELL","T4","T15",3,2021,"6-Jul-21","YEWA",0,NA,NA,1,"","","U","A",1,""
"4148","TELL","T4","T15",3,2021,"6-Jul-21","ATSP",0,NA,NA,1,"","","U","AV",1,""
"4149","TELL","T4","T15",3,2021,"6-Jul-21","ATSP",0,NA,NA,1,"","","U","A",1,""
"4150","TELL","T4","T15",3,2021,"6-Jul-21","CORE",0,NA,NA,1,"Y","Y","U","A",3,""
"4151","TELL","T4","T15",3,2021,"6-Jul-21","NOWA",1,NA,NA,1,"","","U","AV",1,""
"4152","TELL","T4","T15",3,2021,"6-Jul-21","FOSP",3,NA,NA,101,"","","U","A",1,""
"4153","TELL","T4","T15",3,2021,"6-Jul-21","ARWA",3,NA,NA,101,"","","U","A",1,""
"4154","TELL","T4","T15",3,2021,"6-Jul-21","CORE",4,NA,NA,1,"Y","Y","U","AV",1,""
"4155","TELL","T4","T15",3,2021,"6-Jul-21","OCWA",5,NA,NA,1,"","","U","A",1,""
"4156","TELL","T4","T15",3,2021,"6-Jul-21","FOSP",6,NA,NA,201,"","","U","A",1,""
"4157","TELL","T4","T15",3,2021,"6-Jul-21","ARWA",7,NA,NA,1,"","","U","A",1,""
"4158","TELL","T4","T15",3,2021,"6-Jul-21","ATSP",7,NA,NA,1,"","","U","A",1,""
"4159","TELL","T4","T15",3,2021,"6-Jul-21","GCSP",8,NA,NA,101,"","","U","A",1,""
"4160","TELL","T4","T15",20,2021,"6-Jul-21","CORE",0,NA,NA,101,"Y","Y","U","A",1,""
"4161","TELL","T4","T15",20,2021,"6-Jul-21","SAVS",0,NA,NA,1,"","","U","A",1,"CHIPPING"
"4162","TELL","T4","T15",20,2021,"6-Jul-21","SAVS",0,NA,NA,1,"","","U","A",1,""
"4163","TELL","T4","T15",20,2021,"6-Jul-21","LALO",0,NA,NA,1,"","","M","AV",1,""
"4164","TELL","T4","T15",20,2021,"6-Jul-21","LALO",0,NA,NA,1,"","","U","AV",1,""
"4165","TELL","T4","T15",20,2021,"6-Jul-21","CORE",1,NA,NA,1,"","","U","A",1,""
"4166","TELL","T4","T15",20,2021,"6-Jul-21","SAVS",2,NA,NA,1,"","","U","AV",1,"CHIPPING"
"4167","TELL","T4","T15",20,2021,"6-Jul-21","GCSP",4,NA,NA,101,"","","U","A",1,""
"4168","TELL","T4","T15",20,2021,"6-Jul-21","SAVS",6,NA,NA,101,"","","U","A",1,""
"4169","TELL","T4","T15",20,2021,"6-Jul-21","CORE",6,NA,NA,101,"Y","Y","U","A",2,""
"4170","TELL","T4","T15",21,2021,"6-Jul-21","WIPT",0,169,60,NA,"","","F","AV",1,"CLUCKING FOR CHICKS"
"4171","TELL","T4","T15",21,2021,"6-Jul-21","GCSP",0,NA,NA,101,"","","U","A",1,""
"4172","TELL","T4","T15",21,2021,"6-Jul-21","LALO",1,NA,NA,1,"","","M","AV",1,""
"4173","TELL","T4","T15",21,2021,"6-Jul-21","SONG",1,NA,NA,1,"","","U","A",1,"CHIPPING"
"4174","TELL","T4","T15",21,2021,"6-Jul-21","GCSP",2,NA,NA,201,"","","U","A",1,""
"4175","TELL","T4","T15",21,2021,"6-Jul-21","GCSP",2,NA,NA,101,"","","U","AV",1,""
"4176","TELL","T4","T15",21,2021,"6-Jul-21","AMRO",3,20,125,NA,"","","U","A",1,""
"4177","TELL","T4","T15",21,2021,"6-Jul-21","SAVS",4,NA,NA,101,"","","U","A",1,""
"4178","TELL","T4","T15",21,2021,"6-Jul-21","PGPL",5,20,400,NA,"","","U","A",1,"CHICK-UH-REE CALL"
"4179","TELL","T4","T15",21,2021,"6-Jul-21","CORE",5,NA,NA,1,"Y","Y","U","A",1,""
"4180","TELL","T4","T15",21,2021,"6-Jul-21","GCSP",6,NA,NA,101,"","","U","V",1,""
"4181","TELL","T4","T15",21,2021,"6-Jul-21","CORE",7,NA,NA,NA,"Y","Y","U","A",1,""
"4182","TELL","T4","T15",21,2021,"6-Jul-21","GCSP",8,NA,NA,1,"","","U","V",1,""
"4183","KOUG","K3","T28",10,2021,"7-Jul-21","GCTH",0,NA,NA,1,"N","","U","A",1,""
"4184","KOUG","K3","T28",10,2021,"7-Jul-21","WISN",5,30,250,NA,"N","","U","A",1,"CALLING FROM GROUND"
"4185","KOUG","K3","T28",10,2021,"7-Jul-21","GCTH",7,NA,NA,101,"N","","U","A",1,""
"4186","KOUG","K3","T28",10,2021,"7-Jul-21","GCTH",8,NA,NA,1,"N","","U","A",1,""
"4187","KOUG","K3","T28",7,2021,"7-Jul-21","GCTH",0,NA,NA,1,"N","","U","A",1,""
"4188","KOUG","K3","T28",7,2021,"7-Jul-21","GCTH",0,NA,NA,1,"N","","U","A",1,""
"4189","KOUG","K3","T28",7,2021,"7-Jul-21","FOSP",2,NA,NA,1,"N","","U","A",1,""
"4190","KOUG","K3","T28",7,2021,"7-Jul-21","CORE",2,NA,NA,101,"N","","U","A",1,""
"4191","KOUG","K3","T28",7,2021,"7-Jul-21","CORE",5,NA,NA,1,"N","","U","AV",1,""
"4192","KOUG","K3","T28",7,2021,"7-Jul-21","GCTH",7,NA,NA,1,"N","","U","A",1,""
"4193","KOUG","K3","T28",7,2021,"7-Jul-21","CORE",9,NA,NA,1,"N","","U","AV",2,""
"4194","KOUG","K3","T28",7,2021,"7-Jul-21","WISN",9,356,400,NA,"N","","U","A",1,""
"4195","KOUG","K3","T28",4,2021,"7-Jul-21","VATH",0,NA,NA,1,"N","","U","A",1,""
"4196","KOUG","K3","T28",4,2021,"7-Jul-21","CORE",0,NA,NA,1,"N","","U","AV",3,""
"4197","KOUG","K3","T28",4,2021,"7-Jul-21","CORE",1,NA,NA,1,"N","","U","A",1,""
"4198","KOUG","K3","T28",4,2021,"7-Jul-21","CORE",2,NA,NA,1,"N","","U","A",1,""
"4199","KOUG","K3","T28",4,2021,"7-Jul-21","VATH",4,NA,NA,1,"N","","U","A",1,""
"4200","KOUG","K3","T28",4,2021,"7-Jul-21","FOSP",4,NA,NA,201,"N","","U","A",1,""
"4201","KOUG","K3","T28",4,2021,"7-Jul-21","CORE",4,NA,NA,1,"N","","U","A",1,""
"4202","KOUG","K3","T28",4,2021,"7-Jul-21","VATH",4,NA,NA,1,"N","","U","A",1,""
"4203","KOUG","K3","T28",4,2021,"7-Jul-21","VATH",9,NA,NA,201,"N","","U","A",1,""
"4204","KOUG","K3","T28",2,2021,"7-Jul-21","LALO",5,NA,NA,1,"N","","F","V",1,""
"4205","KOUG","K3","T28",2,2021,"7-Jul-21","LALO",6,NA,NA,101,"N","","U","A",1,""
"4206","KOUG","K5","T4",23,2021,"8-Jul-21","GCTH",0,NA,NA,1,"N","","U","A",1,""
"4207","KOUG","K5","T4",23,2021,"8-Jul-21","GCTH",0,NA,NA,1,"N","","U","A",1,""
"4208","KOUG","K5","T4",23,2021,"8-Jul-21","GCTH",2,NA,NA,101,"N","","U","A",1,""
"4209","KOUG","K5","T4",23,2021,"8-Jul-21","GCSP",2,NA,NA,201,"N","","U","A",1,""
"4210","KOUG","K5","T4",23,2021,"8-Jul-21","GCTH",4,NA,NA,101,"N","","U","A",1,""
"4211","KOUG","K5","T4",23,2021,"8-Jul-21","SONG",7,NA,NA,201,"N","","U","A",1,""
"4212","KOUG","K5","T4",21,2021,"8-Jul-21","GCSP",0,NA,NA,1,"N","","U","AV",1,"CHIPPING"
"4213","KOUG","K5","T4",21,2021,"8-Jul-21","SONG",0,NA,NA,1,"N","","U","A",1,"CHIPPING"
"4214","KOUG","K5","T4",21,2021,"8-Jul-21","GCTH",1,NA,NA,201,"N","","U","A",1,""
"4215","KOUG","K5","T4",21,2021,"8-Jul-21","SONG",2,NA,NA,1,"N","","U","A",1,"CHIPPING"
"4216","KOUG","K5","T4",21,2021,"8-Jul-21","CORE",3,NA,NA,101,"Y","Y","U","A",1,""
"4217","KOUG","K5","T4",21,2021,"8-Jul-21","GCSP",4,NA,NA,1,"N","","U","A",1,""
"4218","KOUG","K5","T4",21,2021,"8-Jul-21","GCSP",4,NA,NA,1,"N","","U","A",1,""
"4219","KOUG","K5","T4",21,2021,"8-Jul-21","GCTH",7,NA,NA,1,"N","","U","A",1,""
"4220","KOUG","K5","T4",21,2021,"8-Jul-21","GCTH",9,NA,NA,1,"N","","U","A",1,""
"4221","KOUG","K5","T4",19,2021,"8-Jul-21","SONG",0,NA,NA,1,"N","","U","A",1,""
"4222","KOUG","K5","T4",19,2021,"8-Jul-21","SONG",1,NA,NA,1,"N","","U","A",1,""
"4223","KOUG","K5","T4",19,2021,"8-Jul-21","CORE",1,NA,NA,101,"Y","Y","U","A",1,""
"4224","KOUG","K5","T4",19,2021,"8-Jul-21","GCSP",5,NA,NA,101,"N","","U","A",1,""
"4225","KOUG","K5","T4",22,2021,"8-Jul-21","GCTH",0,NA,NA,101,"N","","U","A",1,""
"4226","KOUG","K5","T4",22,2021,"8-Jul-21","SONG",0,NA,NA,101,"N","","U","A",1,"CHIPPING"
"4227","KOUG","K5","T4",22,2021,"8-Jul-21","SONG",0,NA,NA,101,"N","","U","A",1,"CHIPPING"
"4228","KOUG","K5","T4",22,2021,"8-Jul-21","GCTH",3,NA,NA,201,"N","","U","A",1,""
"4229","KOUG","K5","T4",22,2021,"8-Jul-21","GCSP",3,NA,NA,101,"N","","U","A",1,""
"4230","KOUG","K5","T4",22,2021,"8-Jul-21","SONG",3,NA,NA,1,"N","","U","A",1,"CHIPPING"
"4231","KOUG","K5","T4",22,2021,"8-Jul-21","SAVS",3,NA,NA,101,"N","","U","A",1,""
"4232","KOUG","K5","T4",22,2021,"8-Jul-21","CORE",8,NA,NA,101,"Y","Y","U","A",1,""
"4233","KOUG","K5","T4",22,2021,"8-Jul-21","GCTH",8,NA,NA,101,"N","","U","A",1,""
"4234","KOUG","K5","T4",20,2021,"8-Jul-21","SONG",0,NA,NA,1,"N","","U","A",1,"CHIPPING"
"4235","KOUG","K5","T4",20,2021,"8-Jul-21","GCSP",0,NA,NA,201,"N","","U","A",1,""
"4236","KOUG","K5","T4",20,2021,"8-Jul-21","SAVS",1,NA,NA,1,"N","","U","AV",1,"CHIPPING"
"4237","KOUG","K5","T4",20,2021,"8-Jul-21","GCSP",2,NA,NA,101,"N","","U","A",1,""
"4238","KOUG","K5","T4",20,2021,"8-Jul-21","GCTH",2,NA,NA,101,"N","","U","A",1,""
"4239","KOUG","K5","T4",20,2021,"8-Jul-21","GCTH",3,NA,NA,1,"N","","U","A",1,""
"4240","KOUG","K5","T4",20,2021,"8-Jul-21","GCTH",3,NA,NA,101,"N","","U","A",1,""
"4241","KOUG","K5","T4",20,2021,"8-Jul-21","SONG",8,NA,NA,1,"N","","U","A",1,"CHIPPING"
"4242","KOUG","K5","T4",20,2021,"8-Jul-21","SONG",9,NA,NA,1,"N","","U","A",1,"BY CREEK"
"4243","KOUG","K5","T4",17,2021,"8-Jul-21","GCSP",0,NA,NA,101,"N","","U","A",1,""
"4244","KOUG","K5","T4",17,2021,"8-Jul-21","GCSP",0,NA,NA,1,"N","","U","AV",1,""
"4245","KOUG","K5","T4",17,2021,"8-Jul-21","GCSP",0,NA,NA,1,"N","","U","AV",1,"CHIPPING"
"4246","KOUG","K5","T4",17,2021,"8-Jul-21","GCSP",1,NA,NA,1,"N","","U","A",1,""
"4247","KOUG","K5","T4",17,2021,"8-Jul-21","SAVS",2,NA,NA,1,"N","","U","A",1,""
"4248","KOUG","K5","T4",17,2021,"8-Jul-21","SONG",3,NA,NA,201,"N","","U","V",1,""
"4249","KOUG","K5","T4",17,2021,"8-Jul-21","HOLA",4,NA,NA,1,"N","","U","A",1,""
"4250","KOUG","K5","T4",17,2021,"8-Jul-21","SAVS",9,NA,NA,1,"N","","U","AV",1,""
"4251","KOUG","K5","T4",15,2021,"8-Jul-21","AMRO",0,92,53,NA,"N","","U","AV",1,""
"4252","KOUG","K5","T4",15,2021,"8-Jul-21","GCSP",1,NA,NA,1,"N","","U","AV",1,"CHIPPING"
"4253","KOUG","K5","T4",15,2021,"8-Jul-21","GCSP",1,NA,NA,1,"N","","U","AV",1,"CHIPPING"
"4254","KOUG","K5","T4",15,2021,"8-Jul-21","WISN",1,244,400,NA,"N","","U","A",1,""
"4255","KOUG","K5","T4",15,2021,"8-Jul-21","CORE",1,NA,NA,101,"Y","Y","U","A",1,""
"4256","KOUG","K5","T4",15,2021,"8-Jul-21","GCTH",3,NA,NA,101,"N","","U","A",1,""
"4257","KOUG","K5","T4",15,2021,"8-Jul-21","AMPI",7,NA,NA,1,"Y","Y","U","AV",1,""
"4258","KOUG","K5","T4",15,2021,"8-Jul-21","GCSP",9,NA,NA,1,"N","","U","A",1,""
"4259","KOUG","K5","T4",15,2021,"8-Jul-21","FOSP",9,NA,NA,201,"N","","U","A",1,""
"4260","KOUG","K5","T4",15,2021,"8-Jul-21","CORE",9,NA,NA,101,"N","","U","A",1,""
"4261","KOUG","K5","T4",12,2021,"8-Jul-21","GCSP",0,NA,NA,1,"N","","U","AV",1,""
"4262","KOUG","K5","T4",12,2021,"8-Jul-21","FOSP",0,NA,NA,101,"N","","U","A",1,""
"4263","KOUG","K5","T4",12,2021,"8-Jul-21","LALO",0,NA,NA,1,"N","","M","AV",1,"FLYING AROUND"
"4264","KOUG","K5","T4",12,2021,"8-Jul-21","SAVS",0,NA,NA,1,"N","","U","A",1,""
"4265","KOUG","K5","T4",12,2021,"8-Jul-21","CORE",0,NA,NA,1,"Y","","U","A",1,""
"4266","KOUG","K5","T4",12,2021,"8-Jul-21","CORE",1,NA,NA,101,"Y","","U","A",1,""
"4267","KOUG","K5","T4",12,2021,"8-Jul-21","GCTH",1,NA,NA,101,"N","","U","A",1,""
"4268","KOUG","K5","T4",12,2021,"8-Jul-21","GCTH",1,NA,NA,101,"N","","U","A",1,""
"4269","KOUG","K5","T4",12,2021,"8-Jul-21","AMRO",2,207,250,NA,"N","","U","A",1,""
"4270","KOUG","K5","T4",12,2021,"8-Jul-21","YEWA",2,NA,NA,1,"N","","U","A",1,""
"4271","KOUG","K5","T4",12,2021,"8-Jul-21","ATSP",2,NA,NA,1,"N","","U","A",1,""
"4272","KOUG","K5","T4",12,2021,"8-Jul-21","GCTH",3,NA,NA,101,"N","","U","A",1,""
"4273","KOUG","K5","T4",12,2021,"8-Jul-21","FOSP",3,NA,NA,101,"N","","U","A",1,""
"4274","KOUG","K5","T4",12,2021,"8-Jul-21","GCSP",7,NA,NA,101,"N","","U","A",1,""
"4275","KOUG","K5","T4",12,2021,"8-Jul-21","GCTH",8,NA,NA,1,"N","","U","A",1,""
"4276","KOUG","K5","T4",12,2021,"8-Jul-21","CORE",9,NA,NA,1,"Y","","U","AV",1,""
"4277","KOUG","K5","T4",14,2021,"8-Jul-21","GCTH",0,NA,NA,1,"N","","U","A",1,""
